user_id,order_id,reg_date,transaction_date,revenue
47878,87311,2014-07-19,2015-07-13,923
58042,126659,2015-07-03,2015-09-13,1012
34610,86816,2014-01-25,2015-07-10,1000
58224,102908,2013-02-02,2015-08-20,1040
91314,133925,2014-12-03,2015-10-15,781
64650,127344,2015-10-02,2015-10-18,862
21641,59531,2015-06-02,2015-08-28,706
33850,37739,2014-07-02,2015-04-30,1041
37319,48410,2013-02-06,2015-03-14,1220
35192,208122,2013-08-09,2015-04-12,1017
42000,116392,2015-04-04,2015-09-04,1210
17829,29696,2015-03-25,2015-06-23,1087
18634,-13572,2015-03-18,2015-10-01,911
32028,111997,2014-10-27,2015-09-16,1056
83190,171724,2015-01-11,2015-01-11,1100
42951,136574,2015-01-28,2015-04-23,468
71290,178067,2015-09-11,2015-09-11,1060
55016,199653,2013-03-02,2015-09-19,1228
28300,68983,2013-12-03,2015-01-14,892
66900,63637,2015-07-01,2015-10-07,1116
54434,100625,2012-12-18,2015-08-13,1147
39913,-12124,2014-08-27,2015-06-21,832
27622,110104,2015-09-16,2015-11-17,1300
47691,107398,2014-03-27,2015-07-21,1029
78475,132041,2015-04-25,2015-05-06,1452
92073,78897,2015-01-31,2015-10-13,1074
47174,128194,2015-07-21,2015-08-04,1014
18454,59954,2015-05-31,2015-10-13,485
24120,145285,2014-12-27,2015-03-29,911
5379,113492,2015-11-15,2015-11-16,901
84054,126133,2015-10-13,2015-10-21,1130
36174,183012,2013-05-31,2015-03-19,1073
70813,75301,2015-03-09,2015-11-07,1123
34138,78251,2014-07-22,2015-11-15,1264
52698,65143,2014-11-30,2015-04-23,1330
53915,56223,2015-02-01,2015-05-04,1447
28814,127144,2015-02-06,2015-03-13,703
50020,56487,2014-10-03,2015-05-24,744
42667,127853,2015-01-24,2015-02-14,911
19534,66890,2015-03-01,2015-10-27,941
56356,129630,2015-03-18,2015-10-29,1214
20490,131225,2015-11-12,2015-11-16,946
72844,176457,2015-03-28,2015-08-05,1114
42215,116114,2015-08-01,2015-10-10,1188
51018,205720,2014-12-06,2015-10-22,1010
21862,118610,2014-10-15,2015-05-15,1084
16243,119293,2015-05-12,2015-08-26,975
33179,97606,2015-04-13,2015-10-29,784
7921,116844,2013-11-09,2015-10-17,412
69064,103727,2015-03-31,2015-10-12,1033
32715,75117,2014-10-31,2015-10-29,1112
61782,98204,2015-08-20,2015-10-16,902
23882,128939,2013-06-06,2015-03-30,719
50196,108806,2014-09-29,2015-04-04,1037
82370,132485,2014-09-06,2015-03-08,819
22857,75259,2015-01-09,2015-01-15,979
70260,90087,2014-08-08,2015-03-31,784
63341,115305,2014-05-17,2015-06-06,1381
46061,177543,2014-10-18,2015-09-02,1002
93405,44496,2015-07-30,2015-08-23,684
40994,126535,2013-11-20,2015-02-07,1159
69969,22956,2014-07-29,2015-04-07,625
37132,71627,2013-10-13,2015-10-13,1079
66781,121449,2013-09-28,2015-04-15,1328
51033,160604,2015-10-13,2015-10-22,856
76764,16129,2014-01-24,2015-02-06,1491
54095,117663,2012-04-16,2015-02-19,518
55553,131918,2014-05-27,2015-05-25,968
64835,165288,2014-03-18,2015-09-10,1306
62109,140451,2015-07-28,2015-07-30,941
40008,130860,2015-08-06,2015-09-20,995
13225,251716,2015-08-12,2015-09-04,988
59574,143272,2015-06-20,2015-09-21,1115
67653,54042,2015-05-02,2015-05-24,834
42350,107539,2015-02-07,2015-11-11,978
1149,145985,2015-10-11,2015-10-11,716
53844,155534,2015-02-16,2015-07-15,1595
10371,79570,2015-04-06,2015-04-14,626
38779,98740,2015-04-17,2015-08-26,1246
46572,34428,2014-09-21,2015-08-23,798
42904,30378,2014-08-15,2015-09-06,840
53668,103345,2014-12-27,2015-05-18,1319
52054,154493,2013-06-20,2015-07-05,1205
66768,101355,2014-12-29,2015-01-04,1135
50330,69712,2015-01-15,2015-03-02,862
53278,116193,2013-07-30,2015-03-09,1057
63189,109103,2015-04-25,2015-09-19,1173
48011,108843,2013-05-29,2015-01-10,1051
75240,50710,2015-03-10,2015-11-14,917
42426,135915,2014-06-03,2015-05-02,915
51730,39187,2015-06-14,2015-09-22,828
16003,57834,2014-05-10,2015-08-22,1129
67498,96149,2015-10-01,2015-10-23,1516
91990,79003,2015-09-12,2015-09-19,1216
80288,67629,2015-09-24,2015-10-15,1419
39997,164416,2013-10-21,2015-05-23,1194
41130,60959,2015-02-15,2015-05-02,933
62942,97269,2015-08-31,2015-09-28,1026
26238,67360,2015-03-27,2015-07-20,955
39006,101874,2015-08-31,2015-08-31,714
43067,91740,2014-10-15,2015-05-19,902
56220,69832,2015-01-23,2015-02-10,1600
84458,139095,2015-05-18,2015-07-27,711
52422,133304,2014-12-30,2015-10-02,820
53081,12074,2015-07-16,2015-07-22,1270
22415,28232,2014-07-15,2015-05-02,472
71566,135814,2015-07-12,2015-08-27,964
53335,152121,2014-07-20,2015-08-08,1257
44530,153220,2015-10-15,2015-11-02,1053
24121,82643,2013-11-21,2015-06-07,1302
87268,65988,2015-01-26,2015-07-11,737
47176,124496,2014-06-03,2015-04-30,971
42513,89496,2015-10-24,2015-10-27,319
54052,181595,2014-06-18,2015-05-25,1512
59483,7583,2014-04-16,2015-03-20,1130
42151,72233,2013-03-24,2015-10-10,1259
70415,41275,2015-03-31,2015-07-08,912
42529,120407,2015-06-27,2015-09-26,1201
61341,36337,2014-01-21,2015-01-10,1168
75181,62734,2014-01-26,2015-04-07,1000
75092,152972,2012-06-29,2015-04-23,809
41849,146065,2015-08-06,2015-08-07,952
51993,92113,2014-12-27,2015-10-13,599
54293,74787,2015-07-20,2015-10-04,1035
53436,113586,2015-07-24,2015-10-15,698
31006,43887,2014-05-07,2015-02-17,1326
-3514,79306,2014-07-16,2015-11-08,771
14408,166507,2015-01-23,2015-11-18,1215
61213,168501,2015-05-09,2015-09-09,667
19354,158531,2012-06-18,2015-09-21,1015
64647,133585,2013-12-21,2015-09-06,873
57686,-29009,1900-01-01,2015-10-05,439
52696,-8920,2015-07-25,2015-11-18,845
41238,95028,2015-07-02,2015-08-19,1028
53161,78715,2015-03-08,2015-04-10,1154
74218,95210,2015-06-12,2015-11-01,1482
39463,-19839,2015-06-27,2015-09-07,1047
49486,-10724,2015-11-12,2015-11-20,1223
82544,153355,2013-09-05,2015-08-13,485
49726,125068,2015-06-25,2015-11-04,949
50777,69787,2015-04-30,2015-06-02,1128
22561,119244,2015-10-20,2015-10-21,906
35276,53386,2012-06-16,2015-07-10,711
57621,69481,2014-05-22,2015-01-13,1295
65700,68177,2014-07-19,2015-03-25,722
43264,103737,2013-08-02,2015-11-18,896
37949,128301,2015-07-22,2015-09-03,1272
55086,196157,2014-04-23,2015-04-24,1387
34692,25558,2015-02-26,2015-04-23,610
11138,133692,2012-06-01,2015-06-12,1091
42402,156729,2015-01-18,2015-04-14,1120
39932,132398,2014-12-20,2015-04-19,1089
32747,73600,2015-07-05,2015-10-12,1433
35757,90874,2013-08-31,2015-06-26,1312
83297,101988,2015-05-07,2015-08-03,1216
57642,81465,2014-09-28,2015-01-10,896
5925,65438,2015-07-13,2015-09-25,970
85562,114349,2014-11-01,2015-05-14,832
14103,115020,2015-03-02,2015-10-17,924
25286,12215,2013-03-30,2015-07-12,916
67093,87124,2015-04-24,2015-06-26,1159
90953,124376,2014-03-04,2015-02-06,763
34557,76554,2013-02-01,2015-04-20,877
60594,51297,2015-09-30,2015-11-16,846
71287,96233,2014-12-18,2015-06-18,923
51208,61798,2015-07-11,2015-07-17,1292
37288,55418,2015-02-26,2015-02-26,1082
52570,-53493,2014-11-03,2015-11-02,502
68955,12409,2015-05-17,2015-06-03,1382
24651,14715,2015-08-08,2015-10-05,1285
47131,57600,2013-03-29,2015-08-27,840
72387,120277,2015-09-27,2015-11-11,1046
34937,159782,2013-04-05,2015-03-13,726
43665,98563,2013-01-07,2015-02-03,946
31424,145181,2014-08-29,2015-05-21,1555
55815,147153,2015-05-21,2015-10-10,1792
33354,123674,2015-02-06,2015-09-10,536
71905,960,2015-08-18,2015-08-29,1065
40480,65889,2013-04-22,2015-06-20,805
58195,20269,2013-02-22,2015-07-05,546
32952,77114,2013-07-16,2015-01-31,952
40797,152144,2014-11-15,2015-08-23,1018
41416,130431,2014-08-16,2015-08-07,1451
60669,201271,2015-05-23,2015-10-24,579
54533,56955,2015-05-10,2015-07-01,873
40990,60971,2015-08-06,2015-08-18,945
72490,57711,2014-12-13,2015-08-05,1354
45513,113738,2014-01-22,2015-02-21,1019
64919,185746,2013-11-13,2015-10-27,1021
85649,165636,2013-06-08,2015-05-16,1307
65732,178456,2015-02-05,2015-02-28,1108
28985,-462,2015-04-30,2015-05-07,1045
47338,132752,2015-02-07,2015-04-01,1254
30780,75329,2015-10-03,2015-10-03,1013
15526,138632,2015-09-03,2015-09-19,1322
26843,149436,2015-06-13,2015-11-08,752
58981,70782,2014-03-07,2015-10-17,557
69502,166935,2012-12-05,2015-02-21,1157
48708,114995,2015-09-09,2015-10-10,865
29388,113127,2015-05-22,2015-05-29,733
44531,17184,2015-05-23,2015-08-19,1116
41476,169564,2015-04-01,2015-04-07,1158
38655,159583,2014-12-09,2015-04-18,1114
57033,1710,2014-11-21,2015-05-11,1033
78701,35907,2014-11-16,2015-05-02,586
93043,130129,2015-04-30,2015-08-14,1375
48925,187438,2014-10-05,2015-05-30,1132
66391,107522,2013-08-07,2015-07-07,1297
76627,172494,2014-10-08,2015-06-16,1105
42678,-4590,2014-10-17,2015-11-01,835
44172,40571,2015-01-30,2015-04-20,1021
59702,55333,2014-08-31,2015-08-01,1087
71830,87946,2014-07-30,2015-04-19,1203
71605,151651,2014-12-22,2015-07-29,818
3996,65696,2013-05-05,2015-01-20,742
50830,67680,2015-06-22,2015-10-22,842
83611,139975,2014-09-06,2015-04-19,863
43577,178126,2015-08-22,2015-10-10,1213
62766,174249,2015-01-09,2015-02-10,1090
56865,75432,2015-03-12,2015-06-09,1584
20880,55958,2015-01-25,2015-09-27,1228
28306,49648,2013-01-21,2015-02-14,885
41477,95262,2015-01-03,2015-05-29,1892
79873,145031,2015-10-12,2015-10-12,1164
69370,188591,2014-09-14,2015-01-06,478
42494,25226,2015-05-18,2015-07-22,1109
54715,94058,2015-07-29,2015-09-14,717
5668,102827,2015-02-06,2015-04-03,1165
9195,60949,2015-06-14,2015-11-11,601
23590,71718,2015-06-11,2015-10-02,1228
17942,77610,2014-12-14,2015-05-20,1465
60505,98111,2015-01-10,2015-07-22,1141
52404,81927,2014-04-23,2015-03-05,734
56067,85713,2015-06-05,2015-09-07,951
50090,38849,2014-12-23,2015-02-05,1103
47991,146086,2013-04-02,2015-07-10,1005
36327,89760,2015-06-19,2015-06-19,1532
55220,63372,2015-03-26,2015-09-07,1045
31771,55771,2014-08-22,2015-08-22,1100
42500,195686,2013-12-03,2015-04-02,1101
101475,83844,2014-10-06,2015-03-21,838
40654,88659,2014-09-09,2015-11-02,1047
73185,88842,2014-04-15,2015-04-27,1119
70163,204455,2014-08-08,2015-05-13,663
24234,72600,2015-07-25,2015-07-29,1271
61288,18435,2014-06-20,2015-04-23,937
77554,122325,2013-12-18,2015-06-18,980
26637,74696,2014-04-14,2015-11-18,630
52142,75785,2014-10-23,2015-02-25,830
35438,111112,2015-07-09,2015-08-09,767
52431,97218,2014-11-03,2015-09-04,1142
24873,30757,2013-03-21,2015-04-17,726
55986,146120,2015-01-21,2015-03-18,658
66674,92447,2015-06-05,2015-11-08,1231
55693,103854,2014-05-19,2015-07-25,1185
85706,183045,2014-07-31,2015-01-03,1181
43822,105589,2015-08-13,2015-10-31,896
65024,55539,2013-07-06,2015-01-11,779
44784,70070,2015-10-03,2015-10-03,1248
39322,111183,2013-12-07,2015-03-07,1206
55076,96862,2015-06-21,2015-09-26,912
14881,152748,2014-09-12,2015-05-21,1389
79471,70885,2013-06-27,2015-01-05,865
20328,102843,2015-01-06,2015-05-29,1068
45915,-9371,2013-12-16,2015-10-01,1108
72116,126005,2015-03-04,2015-11-20,970
55050,144846,2014-12-12,2015-06-04,1109
68007,89138,2015-03-19,2015-08-11,1184
57325,131430,2014-06-22,2015-06-20,1154
22433,42345,2014-05-26,2015-05-04,1304
67541,109646,2015-10-06,2015-11-18,975
71045,74012,2013-08-14,2015-03-08,679
34369,78372,2015-02-12,2015-06-05,620
77678,117519,2013-10-16,2015-04-21,1229
49196,52172,2013-07-03,2015-07-15,996
26863,-16929,2015-08-27,2015-08-28,1215
42663,98474,2013-03-31,2015-02-16,1162
47101,109376,2014-02-25,2015-01-30,1361
51160,47653,2013-04-28,2015-04-02,649
39883,187211,2015-05-19,2015-08-02,1370
84385,20320,2015-03-09,2015-03-09,618
64978,50392,2014-10-06,2015-07-08,1244
33425,23919,2015-05-30,2015-09-07,1081
59517,142056,2015-06-16,2015-06-23,945
56390,126115,2015-06-07,2015-09-26,1305
40470,133773,2015-07-23,2015-08-16,1247
34408,35600,2015-09-10,2015-11-20,735
55060,92955,2015-08-15,2015-10-21,1579
41033,119364,2013-08-15,2015-01-09,759
59907,18685,2015-03-16,2015-09-02,815
37159,156485,2015-05-02,2015-09-21,1094
81348,48189,2015-06-29,2015-10-20,1063
25584,110967,2015-08-19,2015-10-09,1517
70781,148790,2014-08-13,2015-05-03,507
42173,131624,2015-06-20,2015-07-10,1032
50829,77926,2015-01-07,2015-02-24,953
24619,43278,2013-12-13,2015-01-20,1150
70854,183823,2014-04-12,2015-02-07,1127
47999,83646,2015-11-09,2015-11-18,843
55047,133413,2015-02-05,2015-10-14,895
34113,117889,2014-05-28,2015-07-10,950
53864,193598,2014-12-06,2015-05-04,1080
36123,119881,2013-09-05,2015-05-12,879
75485,79453,2013-09-26,2015-01-28,858
56734,76225,2015-01-28,2015-01-28,881
41943,105023,2014-05-31,2015-04-06,906
45573,80690,2015-02-07,2015-03-22,790
30841,62526,2014-11-23,2015-07-23,596
44827,102313,2015-03-22,2015-05-31,1160
59098,-39770,2015-01-09,2015-02-27,749
19045,49836,2013-09-18,2015-10-12,1047
41959,103253,2014-09-02,2015-11-17,1081
72816,13654,2014-06-02,2015-11-07,436
24552,60567,2015-07-21,2015-08-30,1284
18346,44,2015-01-25,2015-10-18,1283
70895,102977,2014-05-05,2015-03-27,829
76077,90778,2014-12-24,2015-06-25,857
22185,135420,2015-07-13,2015-07-14,470
70671,138745,2015-07-29,2015-09-18,1197
20611,77414,2014-07-28,2015-03-29,1061
72042,111200,2014-09-17,2015-07-27,1232
78628,115890,2014-08-02,2015-05-19,1136
60351,88881,2014-06-15,2015-04-27,846
48800,62386,2012-05-08,2015-02-28,849
65428,19076,2015-04-18,2015-11-08,1053
25609,109515,2015-07-26,2015-10-27,647
61845,121885,2012-04-16,2015-09-28,725
50785,17327,2012-12-02,2015-08-08,1110
53832,109153,2015-09-15,2015-10-07,1227
49431,60589,2015-05-28,2015-09-17,1418
67234,136289,2013-04-29,2015-05-28,1265
70074,184132,2014-07-12,2015-02-17,867
57394,143289,2015-01-07,2015-08-23,1048
94623,82252,2014-12-29,2015-09-24,618
29315,50553,2015-06-09,2015-08-17,1096
-10000,61317,2014-11-28,2015-08-26,897
74964,127,2014-10-18,2015-07-10,1085
38955,25106,2015-08-10,2015-08-18,846
48239,3247,2015-08-20,2015-08-20,1368
40622,103093,2015-05-01,2015-06-27,1091
36743,91721,2014-10-13,2015-09-28,1162
77785,95215,2014-12-29,2015-05-23,1132
81659,145926,2013-01-01,2015-07-06,810
70069,54927,2015-02-26,2015-09-24,1229
28124,56566,2014-12-12,2015-09-21,931
33717,94593,2015-03-07,2015-03-29,877
114886,69119,2014-11-12,2015-04-27,1345
82815,164429,2014-10-09,2015-06-13,905
74803,132105,2013-04-12,2015-04-28,1285
25215,84898,2014-02-18,2015-03-28,993
72307,48351,2013-10-12,2015-03-24,1390
28882,89090,2015-08-15,2015-08-28,1170
7050,84196,2015-10-11,2015-11-07,1047
27980,160258,2012-06-21,2015-05-13,605
77820,91278,2014-07-28,2015-06-15,744
35521,171070,2014-01-22,2015-01-23,748
57473,95786,2015-06-08,2015-10-14,1462
43622,112234,2015-09-28,2015-10-05,1184
47188,88283,2014-04-19,2015-04-25,852
54427,33756,2015-11-13,2015-11-13,1241
55917,114737,2015-03-15,2015-03-29,1184
73943,222644,2015-08-06,2015-08-17,1202
53680,114760,2014-09-19,2015-06-12,1369
29037,112508,2013-04-27,2015-04-08,1194
35576,79059,2014-05-30,2015-10-05,1125
65358,34817,2014-10-26,2015-05-31,1051
16276,68459,2014-01-29,2015-08-23,1224
22510,164825,2013-06-16,2015-03-12,1231
38215,99719,2014-04-10,2015-01-10,1203
37082,126425,2015-01-22,2015-02-16,1401
63509,14158,2015-03-10,2015-08-21,1167
49857,171110,2013-12-26,2015-05-17,952
85793,67060,2014-06-19,2015-02-16,912
44333,97205,2014-09-13,2015-04-07,1004
62547,115872,2015-10-06,2015-10-30,874
61928,104980,2015-01-24,2015-05-07,1079
43344,11971,2014-11-28,2015-07-18,1041
-9279,150731,2014-12-06,2015-07-08,710
52194,103051,2015-02-23,2015-05-22,684
51606,99194,2012-09-09,2015-10-26,1203
23263,14455,2013-07-24,2015-01-09,1281
46830,54073,2015-05-28,2015-07-06,1165
61038,76538,2014-01-26,2015-02-14,1170
62173,83935,2013-04-01,2015-02-03,1197
54349,84896,2015-01-11,2015-11-05,1291
100285,16425,2015-05-21,2015-09-08,1098
82552,7976,2015-04-02,2015-08-28,996
41274,-2928,2014-08-29,2015-10-13,1254
40259,140129,2013-11-16,2015-03-23,898
80621,139557,2015-05-30,2015-07-25,1102
45683,111438,2014-03-26,2015-08-29,1263
67176,152394,2015-01-22,2015-10-28,1015
64088,202832,2014-03-18,2015-11-09,1082
26519,106595,2015-06-12,2015-09-10,1185
87189,32017,2015-07-10,2015-07-22,1414
63830,68636,2015-05-15,2015-09-01,1252
81607,94468,2014-08-25,2015-10-10,1042
42126,140562,2015-04-30,2015-05-10,586
38533,106379,2015-09-17,2015-09-30,1372
52781,73587,2014-12-01,2015-06-20,649
41023,51964,2015-01-03,2015-05-15,1409
48344,114110,2014-11-16,2015-09-19,1544
32244,115124,2015-06-08,2015-06-08,605
53042,46202,2015-07-12,2015-07-15,1289
54269,64967,2014-12-12,2015-10-13,829
33863,147451,2015-02-20,2015-11-14,986
16198,119711,2013-12-30,2015-04-28,954
57504,18146,2015-10-31,2015-11-12,693
82521,160498,2014-08-11,2015-02-01,841
63780,242623,2013-06-21,2015-02-13,680
48199,15312,2015-03-21,2015-08-14,735
63096,159301,2014-07-03,2015-05-24,615
38658,130592,2014-04-15,2015-10-22,1343
40212,102268,2013-06-20,2015-03-07,951
63727,98879,2014-08-19,2015-06-17,1030
55028,142719,2013-07-07,2015-02-09,851
32021,120684,2014-07-01,2015-04-04,572
51647,42333,2015-03-25,2015-05-06,1184
43706,169010,2015-04-27,2015-07-16,1560
74811,82506,2014-06-08,2015-03-01,1008
55393,86674,2012-07-20,2015-11-02,892
24652,81221,2014-10-27,2015-10-28,806
51763,189612,2014-03-02,2015-10-27,828
20863,61841,2015-08-10,2015-08-12,994
13506,221951,2014-12-25,2015-01-04,711
42448,171719,2014-12-20,2015-10-12,995
39214,251758,2015-05-29,2015-09-27,1400
47491,74399,2015-07-14,2015-07-14,1015
49566,126270,2015-07-02,2015-11-20,1387
57557,15707,2015-05-31,2015-06-21,1190
99266,207840,2015-03-13,2015-11-19,950
67127,103767,2015-08-30,2015-09-10,1019
95429,161707,2013-11-10,2015-05-13,1487
52053,85894,2014-12-12,2015-05-15,1011
57398,55736,2015-02-04,2015-02-04,1463
70814,111404,2014-09-07,2015-03-14,1390
24956,119333,2015-05-30,2015-10-15,1652
41578,81505,2015-07-15,2015-08-17,807
76954,132635,2015-02-07,2015-03-16,938
65501,95702,2013-08-17,2015-11-08,805
49695,89599,2014-07-23,2015-04-03,932
60648,66814,2014-12-11,2015-03-27,813
88395,243068,2015-11-05,2015-11-06,937
53382,177128,2015-09-11,2015-10-08,631
56715,156642,2014-12-28,2015-09-27,1089
77036,51842,2015-09-03,2015-09-10,870
54253,173896,2014-10-20,2015-09-23,732
48083,80419,2014-11-08,2015-04-11,868
66340,171490,2015-10-31,2015-11-01,948
85149,93564,2013-04-14,2015-03-05,1458
56195,76353,2015-01-27,2015-10-11,946
86587,90068,2015-07-08,2015-09-13,1233
80454,62540,2014-02-26,2015-02-10,764
45706,36384,2015-04-29,2015-11-12,961
51614,107743,2014-08-22,2015-07-23,1216
46455,171883,2012-12-11,2015-04-27,830
40570,173680,2015-07-27,2015-10-09,798
61386,104977,2015-09-21,2015-09-25,815
41606,60882,2015-09-26,2015-09-26,1030
49750,110535,2015-10-02,2015-11-11,784
16142,100296,2014-10-01,2015-06-05,1580
29481,110871,2015-10-07,2015-10-16,486
25550,129227,2015-11-18,2015-11-19,1076
12315,62571,2013-07-13,2015-01-06,941
47802,91169,2014-06-28,2015-04-28,1186
46489,92276,2014-05-08,2015-07-25,1393
53430,61067,2015-05-29,2015-10-10,1049
75164,-21705,2015-03-26,2015-06-16,1145
66064,82235,2015-08-15,2015-08-16,1227
31781,144279,2013-04-06,2015-04-17,1549
70097,152453,2014-03-30,2015-02-10,1189
14860,95348,2015-10-10,2015-10-23,1170
21141,129844,2013-07-19,2015-03-30,781
21719,-19409,2015-05-14,2015-10-12,953
84818,87568,2014-07-15,2015-01-21,399
67115,-1775,2015-05-24,2015-11-07,1138
38806,84853,2013-02-21,2015-07-16,802
10257,196524,2014-11-15,2015-09-26,584
4974,185160,2014-08-01,2015-10-03,1031
65350,14459,2015-10-30,2015-10-31,1247
46608,15920,2013-11-04,2015-07-16,1099
40776,45230,2015-07-04,2015-11-05,872
19743,30955,2015-09-16,2015-10-17,536
83506,128553,2015-07-01,2015-08-25,551
79235,131347,2014-12-29,2015-01-24,801
72474,83558,2014-12-24,2015-10-04,1168
43610,53997,2015-09-05,2015-09-16,1386
70875,80168,2013-08-22,2015-02-13,781
38518,8586,2015-06-05,2015-06-12,1234
51679,118998,2013-07-29,2015-04-19,638
40966,71822,2015-07-26,2015-10-07,348
53351,135942,2014-11-11,2015-10-29,941
29305,53404,2015-02-25,2015-04-02,817
34479,95147,2014-07-26,2015-07-28,1059
70913,80582,2014-09-09,2015-01-29,1396
61837,145861,2015-05-12,2015-08-15,717
42564,116051,2014-08-01,2015-10-11,957
25269,134081,2013-01-17,2015-03-21,818
18197,140680,2015-04-16,2015-08-30,1363
46818,74943,2015-09-12,2015-09-22,1078
27833,97175,2015-07-01,2015-11-16,1288
67888,172180,2015-05-22,2015-06-19,846
34381,149376,2013-03-23,2015-06-13,761
49152,91126,2013-07-13,2015-01-24,1438
50871,147950,2014-12-14,2015-07-01,1105
46362,146560,2014-07-30,2015-05-18,503
70704,150771,2014-12-13,2015-08-10,1616
50498,182123,2014-04-01,2015-09-23,653
69757,136691,2014-08-17,2015-11-13,1090
75793,128902,2012-09-30,2015-10-18,606
40791,141532,2015-07-14,2015-10-23,1314
21824,1385,2015-01-31,2015-02-17,872
45304,75525,2013-12-09,2015-04-20,778
46251,104152,2013-09-21,2015-06-04,933
43883,126598,2015-01-09,2015-10-24,716
30092,85109,2014-08-19,2015-08-18,1297
93961,55711,2015-09-11,2015-10-02,766
23584,132754,2013-06-14,2015-01-07,878
36538,206230,2014-11-01,2015-04-17,913
61695,150200,2014-08-20,2015-05-02,835
77338,93252,2014-10-04,2015-08-02,734
37516,26030,2013-02-21,2015-01-18,1048
25369,108740,2013-02-21,2015-03-12,974
62663,115108,2014-09-18,2015-01-05,1297
50972,41241,2015-08-03,2015-10-29,1129
15035,134219,2015-06-25,2015-06-30,801
48202,147755,2015-02-07,2015-10-10,1312
17865,95583,2015-02-20,2015-06-13,794
70303,85992,2014-03-20,2015-11-17,1621
66071,129217,2014-12-06,2015-10-25,1212
51108,83277,2012-03-11,2015-07-30,391
48205,74372,2014-07-16,2015-04-15,605
5698,119900,2014-05-24,2015-07-13,809
66252,147035,2015-08-25,2015-10-01,1432
3269,23833,2015-05-09,2015-07-16,889
