order_id_new,order_try_id_new,calc_created,metered_price,upfront_price,distance,duration,gps_confidence,entered_by,b_state,dest_change_number,prediction_price_type,predicted_distance,predicted_duration,change_reason_pricing,ticket_id_new,device_token,rider_app_version,order_state,order_try_state,driver_app_version,driver_device_uid_new,device_name,eu_indicator,overpaid_ride_ticket,fraud_score
756,756,2020-02-09 3:36:30,2.5,8.6,156,108,1,client,finished,1,upfront,12176,1097,,2249,,CA.5.43,finished,finished,DA.4.34,1731,HUAWEI ANE-LX1,1,0,-2
1112,1112,2020-02-12 23:32:11,,,4114,528,1,driver,finished,1,,,,,2622,,,finished,finished,DA.4.39,1965,Xiaomi Mi A1,1,0,
1265,1265,2020-02-14 15:06:03,2.5,3.8,12,5,1,client,finished,1,upfront,3348,657,,2795,,CI.4.14,finished,finished,DA.4.39,594,HMD Global Nokia 3.2,1,0,-702
1489,1489,2020-02-15 21:20:37,5.14,4.3,6174,544,1,client,finished,1,upfront,4570,508,,3044,,CI.4.18,finished,finished,DA.4.34,327,Sony E2333,1,0,-1304
1845,1845,2020-02-19 21:28:27,29513.54,,22637,1320,0,client,finished,1,prediction,10468,1299,,3457,,CA.4.41,finished,finished,DA.4.37,1019,ITEL MOBILE LIMITED itel A23A,0,1,
1835,1835,2020-02-19 18:54:04,6000,,0,0,0,client,finished,1,prediction,14539,2463,,3501,,CA.5.42,finished,finished,DA.4.41,1869,Infinix HOT 4,0,0,
1613,1613,2020-02-17 9:47:12,2.5,2.5,1599,295,1,client,finished,1,upfront,1760,406,,3154,,CA.5.02,finished,finished,DA.4.39,629,Samsung SM-J610FN,1,0,-1514
1707,1707,2020-02-18 11:05:02,10.78,10.9,18113,989,1,client,finished,1,upfront,18142,1028,,3290,,CI.4.17,finished,finished,DA.4.34,949,Samsung SM-A520F,1,0,
1972,1972,2020-02-21 9:06:08,16091.28,,9676,3207,0,client,finished,1,prediction,10857,1601,,4101,,CA.5.04,finished,finished,DA.4.23,740,Samsung SM-J610F,0,1,
2646,2646,2020-02-27 17:07:24,4.03,3.3,4251,606,1,client,finished,1,upfront,3354,470,,4438,,CI.4.19,finished,finished,DI.3.36,83,"iPhone8,1",1,0,-1226
2748,2748,2020-02-28 18:08:50,5.78,5.4,7081,838,0,client,finished,1,upfront,6109,840,,4550,,CI.4.05,finished,finished,DA.4.39,1751,HMD Global Nokia 6.1,1,0,
2801,2801,2020-02-29 1:13:47,6.13,6.2,3081,482,1,client,finished,1,upfront,2978,520,,4587,,CI.4.19,finished,finished,DI.3.36,49,"iPhone9,3",1,0,-2898
2736,2736,2020-02-28 17:59:02,23929.26,,11532,6574,1,client,finished,1,prediction,11127,1994,,4849,,CA.5.32,finished,finished,DA.4.31,760,TECNO PHANTOM5,0,0,
3111,3111,2020-03-03 12:34:13,4.91,3.5,7566,930,1,client,finished,1,upfront,5023,653,,34,,CI.4.14,finished,finished,DA.4.34,1312,Samsung SM-J530F,1,0,-302
3140,3140,2020-03-03 19:56:00,22.44,,16151,1500,1,driver,finished,2,upfront_destination_changed,13451,1386,driver_destination_changed,94,,CI.4.19,finished,finished,DI.3.36,176,"iPhone8,4",1,0,
3761,3761,2020-03-10 8:36:30,7.43,7.9,10765,878,1,client,finished,1,upfront,10911,1033,,950,,CA.5.46,finished,finished,DA.4.42,1140,Samsung SM-G965F,1,0,-220
3348,3348,2020-03-06 10:41:44,8.26,8.6,10373,1278,1,client,finished,1,upfront,10504,1380,,328,,CA.5.46,finished,finished,DA.4.42,254,HUAWEI POT-LX1,1,0,-61
2930,2930,2020-03-01 3:10:00,15747.98,,4800,916,1,client,finished,1,prediction,5274,546,,449,,CA.4.93,finished,finished,DA.4.16,266,Samsung SM-J400F,0,0,
3391,3391,2020-03-06 17:21:37,4.95,4.9,5836,709,1,client,finished,1,upfront,5457,742,,462,,CA.5.45,finished,finished,DI.3.39,85,"iPhone8,4",1,0,
3540,3540,2020-03-07 22:17:55,8438.28,,5540,1065,1,client,finished,1,prediction,6092,798,,544,,CA.5.46,finished,finished,DA.4.39,308,Samsung SM-G935U,0,0,
3519,3519,2020-03-07 19:12:02,5.11,5.1,5225,534,1,client,finished,1,upfront,5209,547,,525,,CA.5.46,finished,finished,DA.4.41,627,Samsung SM-J710F,1,0,-35
3853,3853,2020-03-11 7:25:14,13.23,10.2,7305,1803,1,client,finished,1,upfront,6558,1156,,906,,CI.4.22,finished,finished,DA.4.42,1376,Samsung SM-A510F,1,0,-4446
4095,4095,2020-03-13 13:14:20,11219.76,,6517,2101,0,client,finished,1,prediction,6517,1322,,1260,,CA.5.26,finished,finished,DA.4.42,1495,Samsung SM-G900F,0,0,
3710,3710,2020-03-09 16:32:42,7.71,7.7,9610,1188,1,client,finished,1,upfront,9465,1208,,746,,CI.4.22,finished,finished,DA.4.41,456,Samsung SM-G389F,1,0,
2166,2166,2020-02-22 14:43:45,15.45,13.9,20538,2463,1,driver,finished,4,upfront,20093,1898,,3965,,CA.5.44,finished,finished,DI.3.36,150,"iPhone9,3",1,0,0
218,218,2020-02-04 7:54:44,18.88,15.7,15455,1850,1,client,finished,1,upfront,13120,1436,,1592,,CA.5.42,finished,finished,DA.4.37,1051,HUAWEI VNS-L21,1,0,-10
322,322,2020-02-05 8:27:48,5.68,4.9,7806,674,1,client,finished,1,upfront,6441,575,,1744,,CA.5.42,finished,finished,DA.4.37,1231,HUAWEI VOG-L29,1,0,0
887,887,2020-02-10 11:31:19,21589.6,20000,14929,3068,1,client,finished,1,upfront,15118,1981,,2338,,CA.4.95,finished,finished,DA.4.39,132,Xiaomi Redmi Note 7 Pro,0,0,
526,526,2020-02-07 12:56:47,2.5,2.6,1308,294,1,client,finished,1,upfront,1826,457,,1956,,CI.4.17,finished,finished,DI.3.34,179,"iPhone12,3",1,0,-60
1038,1038,2020-02-12 6:13:16,12505.94,9500,5034,2914,1,client,finished,1,upfront,5898,1068,,2562,,CA.5.43,finished,finished,DA.4.39,1478,TECNO WX3,0,0,
922,922,2020-02-10 19:02:23,4.22,3.9,6182,815,1,client,finished,1,upfront,5501,774,,2419,,CA.5.43,finished,finished,DA.4.39,1232,LENOVO Lenovo YT3-850L,1,0,
1261,1261,2020-02-14 14:51:38,26707.51,7000,20017,1345,0,client,finished,1,upfront,3966,789,,2785,,CA.5.43,finished,finished,DA.4.35,279,TECNO MOBILE LIMITED TECNO B1p,0,1,
1639,1639,2020-02-17 14:19:10,3956.6,4000,5904,908,1,client,finished,1,upfront,5783,1221,,3206,,CA.5.43,finished,finished,DA.4.37,1666,TECNO K7,0,0,
1680,1680,2020-02-18 5:01:00,7.1,6.8,9403,974,1,client,finished,1,upfront,9445,862,,3480,,CI.4.18,finished,finished,DA.4.39,1300,Samsung SM-A505FN,1,0,-446
2207,2207,2020-02-22 19:51:51,12184.98,,8134,1837,1,client,finished,1,prediction,9770,1586,,3863,,CA.4.52,finished,finished,DA.4.34,689,TECNO MOBILE LIMITED TECNO LC6a,0,0,
2198,2198,2020-02-22 18:34:54,14.7,14.7,21289,1231,1,client,finished,1,upfront,21401,1192,,3937,,CI.4.17,finished,finished,DA.4.37,1912,HUAWEI WAS-LX1,1,0,-304
2347,2347,2020-02-23 22:19:27,12311.46,,9235,1361,0,client,finished,1,prediction,9235,1171,,4018,,CA.5.38,finished,finished,DA.4.39,898,HMD Global Nokia 2.2,0,0,
2097,2097,2020-02-22 1:48:55,13.62,,10444,2514,0,driver,finished,2,upfront_destination_changed,3052,352,driver_destination_changed,4058,,CI.4.18,finished,finished,DI.3.34,184,"iPhone8,1",1,0,-1264
2302,2302,2020-02-23 12:42:11,6000,,3575,683,1,client,finished,1,prediction,3124,482,,3947,,CA.5.44,finished,finished,DA.4.41,1478,TECNO WX3,0,0,
955,955,2020-02-11 8:45:08,18452.21,13500,9496,3668,0,client,finished,1,upfront,8205,1795,,2669,,CA.5.43,finished,finished,DA.4.34,1072,TECNO MOBILE LIMITED TECNO KA7,0,0,
2729,2729,2020-02-28 15:16:25,9.4,9,10531,1712,1,client,finished,1,upfront,9803,1657,,4528,,CA.5.45,finished,finished,DI.3.36,240,"iPhone9,4",1,0,
2755,2755,2020-02-28 18:37:03,4.31,4.1,3105,510,1,client,finished,1,upfront,2655,509,,4557,,CI.4.19,finished,finished,DA.4.31,2054,Samsung SM-N950F,1,0,-834
2799,2799,2020-02-29 0:59:00,7.9,6,8807,868,1,client,finished,1,upfront,6689,579,,4586,,CA.5.44,finished,finished,DA.4.31,441,Samsung SM-G935F,1,0,
56,56,2020-02-02 12:11:54,10103.04,13000,4977,2248,1,client,finished,1,upfront,9919,1465,,1416,,CA.4.77,finished,finished,DA.4.31,1780,Samsung SM-J415F,0,1,
139,139,2020-02-03 9:20:20,9400.98,8500,6869,937,0,client,finished,2,upfront,5639,1125,client_destination_changed,1544,,CA.5.42,finished,finished,DA.4.37,1776,Infinix X572,0,0,
192,192,2020-02-03 19:32:44,6.27,6.2,11464,925,0,client,finished,1,upfront,11056,938,,1595,,CI.4.17,finished,finished,DA.4.37,2128,Samsung SM-G950F,1,0,-136
64,64,2020-02-02 14:02:27,19215.78,17500,14817,2388,1,client,finished,1,upfront,13634,2019,,1824,,CA.5.42,finished,finished,DA.4.35,1868,HMD Global Nokia 2.2,0,0,
817,817,2020-02-09 17:23:43,10269.48,6000,7999,856,0,client,finished,1,upfront,2972,551,,2253,,CA.5.43,finished,finished,DA.4.39,1604,TECNO W4,0,0,
1533,1533,2020-02-16 8:02:44,2.91,3,3115,350,1,client,finished,1,upfront,3124,392,,3041,,CI.4.17,finished,finished,DA.4.39,1877,Samsung SM-G970F,1,0,-2920
1653,1653,2020-02-17 16:46:58,6790.02,,3675,1079,1,client,finished,1,prediction,4205,866,,3226,,CA.5.43,finished,finished,DA.4.39,412,TECNO MOBILE LIMITED TECNO LA7,0,0,
598,598,2020-02-08 0:24:48,30.62,,39950,3322,1,driver,finished,2,upfront_destination_changed,15623,911,driver_destination_changed,3320,,CA.5.43,finished,finished,DA.4.31,2020,Samsung SM-G930F,1,0,-116
1901,1901,2020-02-20 16:05:58,6.64,5.1,4519,850,1,client,finished,1,upfront,3690,553,,3679,,CI.4.18,finished,finished,DA.4.37,1910,Xiaomi Redmi 7,1,0,-1330
2124,2124,2020-02-22 7:51:36,7.8,8.2,10151,1133,1,client,finished,1,upfront,10781,1192,,3769,,CI.4.18,finished,finished,DA.4.39,728,Samsung SM-G960F,1,0,-2526
517,517,2020-02-07 11:44:28,6458.89,6000,2924,951,1,client,finished,1,upfront,2770,534,,4107,,CA.5.42,finished,finished,DA.4.37,888,Samsung SM-G935U,0,0,
2095,2095,2020-02-22 1:12:43,6.18,6.2,7657,896,1,client,finished,1,upfront,7734,885,,4142,,CI.4.17,finished,finished,DA.4.39,295,Xiaomi Redmi 6A,1,0,-518
2453,2453,2020-02-25 10:28:59,11466.78,,7635,1686,0,client,finished,1,prediction,7635,975,,4195,,CI.4.19,finished,finished,DA.4.39,837,Itel W5504,0,0,
2519,2519,2020-02-26 4:49:33,2000,,209,46,1,client,finished,1,prediction,4004,776,,4278,,CA.5.42,finished,finished,DA.4.39,1691,Itel W6002,0,0,
2539,2539,2020-02-26 10:25:46,6.97,5.1,11393,1340,1,client,finished,1,upfront,7702,1036,,4356,,CI.4.19,finished,finished,DA.4.31,11,Samsung SM-G531F,1,0,-158
2820,2820,2020-02-29 6:14:36,14658.96,,10290,2126,0,client,finished,1,prediction,7216,1199,,4604,,CA.5.23,finished,finished,DA.4.41,1062,TECNO WX3,0,1,
3248,3248,2020-03-05 9:52:04,6.14,4.6,8371,763,1,client,finished,1,upfront,4662,756,,211,,CI.4.19,finished,finished,DI.3.31,59,"iPhone8,4",1,0,
3592,3592,2020-03-08 9:44:40,6552.72,,448,2535,0,client,finished,2,prediction,6145,1046,client_destination_changed,589,,CA.4.47,finished,finished,DA.4.42,1145,TECNO MOBILE LIMITED TECNO F3,0,0,
46,46,2020-02-02 9:48:49,12987.2,12500,5136,1300,1,client,finished,1,upfront,5569,992,,1433,,CA.5.42,finished,finished,DA.4.14,168,TECNO MOBILE LIMITED TECNO KC6,0,0,
144,144,2020-02-03 9:41:10,6000,10500,279,188,1,client,finished,2,upfront,4446,750,,1502,,CA.5.42,finished,finished,DA.4.37,1622,Itel W5001P,0,0,
224,224,2020-02-04 9:44:43,6000,10000,0,0,1,client,finished,1,upfront,6806,1229,,1607,,CI.4.17,finished,finished,DA.4.34,1038,INFINIX MOBILITY LIMITED Infinix X650B,0,0,
325,325,2020-02-05 9:00:40,2.5,2.5,1527,233,1,client,finished,1,upfront,2012,348,,1725,,CI.4.17,finished,finished,DA.4.37,506,Samsung SM-A105FN,1,0,-6778
470,470,2020-02-06 21:00:57,9.98,7.8,11404,993,1,client,finished,1,upfront,11246,935,,1897,,CI.4.17,finished,finished,DA.4.37,1508,Samsung SM-G930F,1,0,
475,475,2020-02-06 21:51:45,15.87,13.2,22059,1566,1,client,finished,1,upfront,20542,1566,,1895,,CA.5.43,finished,finished,DA.4.31,1126,HUAWEI VNS-L31,1,0,-2376
1085,1085,2020-02-12 17:05:23,18903.48,18000,12456,3376,1,client,finished,1,upfront,13255,2366,,2600,,CA.5.17,finished,finished,DA.4.34,756,OPPO A37fw,0,0,
921,921,2020-02-10 20:22:10,48100.51,30000,27366,4874,1,client,finished,1,upfront,19131,2976,,2480,,CI.4.17,finished,finished,DI.3.34,28,"iPhone7,2",0,0,
1248,1248,2020-02-14 13:12:15,7.95,4.7,8023,1553,1,client,finished,1,upfront,4034,914,,2777,,CA.5.43,finished,finished,DA.4.39,712,Xiaomi MI 9,1,0,
1585,1585,2020-02-16 23:14:16,2000,5500,1242,330,1,client,finished,1,upfront,8519,985,,3139,,CA.5.32,finished,finished,DA.4.39,985,Itel S12,0,0,
767,767,2020-02-09 9:11:28,7.27,6,9802,978,1,client,finished,1,upfront,8259,734,,3291,,CA.4.93,finished,finished,DI.3.33,229,"iPhone8,1",1,0,-102
1853,1853,2020-02-20 0:15:07,2.15,2,2476,365,1,client,finished,1,upfront,1124,371,,3466,,CA.5.44,finished,finished,DA.4.39,1341,Samsung SM-G965F,1,0,
2267,2267,2020-02-23 2:47:25,17.47,,14195,1709,1,driver,finished,4,upfront_destination_changed,7615,801,driver_destination_changed,4095,,CI.4.17,finished,finished,DA.4.39,1237,Xiaomi Redmi 6A,1,0,-3
2735,2735,2020-02-28 16:16:37,4.71,4.8,6192,1097,1,client,finished,1,upfront,6281,1144,,4533,,CA.5.32,finished,finished,DA.4.39,796,Samsung SM-A202F,1,0,-932
2455,2455,2020-02-25 10:26:23,6000,,2061,420,1,client,finished,1,prediction,2050,394,,4602,,CA.5.45,finished,finished,DA.4.37,1776,Infinix X572,0,0,
2023,2024,2020-02-21 15:06:00,9.86,8.5,9343,2133,1,client,finished,1,upfront,9136,1544,,4639,,CI.4.18,finished,finished,DA.4.41,1668,HUAWEI SNE-LX1,1,0,-362
2988,2988,2020-03-01 17:57:10,6000,,3353,431,1,client,finished,1,prediction,3279,484,,4796,,CI.4.19,finished,finished,DA.4.37,909,TECNO MOBILE LIMITED TECNO CA7,0,1,
3103,3103,2020-03-03 8:50:25,2.72,3.2,2495,374,1,client,finished,1,upfront,2600,554,,16,,CI.4.19,finished,finished,DA.4.42,1306,Samsung SM-T285,1,0,
1034,1034,2020-02-12 4:37:59,2.83,2.7,2918,349,1,client,finished,1,upfront,2815,317,,2509,,CA.5.43,finished,finished,DA.4.31,650,Samsung SM-T555,1,0,-19
1203,1203,2020-02-13 21:59:49,5.66,5.7,7179,771,1,client,finished,1,upfront,7032,824,,2756,,CI.4.17,finished,finished,DI.3.28,67,"iPhone8,4",1,0,-1850
1320,1320,2020-02-14 19:52:30,2.48,2.7,3428,364,1,client,finished,1,upfront,3527,488,,2825,,CI.4.17,finished,finished,DA.4.39,1165,Sony G8441,1,0,-156
1346,1346,2020-02-14 22:50:18,24513.12,23500,5921,1232,1,client,finished,1,upfront,6592,831,,2857,,CI.4.14,finished,finished,DA.4.39,639,INFINIX MOBILITY LIMITED Infinix X608,0,0,
474,474,2020-02-06 21:32:09,4.89,4.5,5370,766,1,client,finished,1,upfront,5072,661,,1893,,CI.4.17,finished,finished,DA.4.37,912,Samsung SM-G935F,1,0,
1227,1227,2020-02-14 6:24:36,2,2.1,41,31,1,client,finished,1,upfront,2504,350,,3102,,CI.4.17,finished,finished,DA.4.34,501,HUAWEI ATU-L21,1,0,-33
1457,1457,2020-02-15 15:36:46,6000,6000,2801,419,1,client,finished,1,upfront,3524,625,,2977,,CA.5.44,finished,finished,DA.4.31,1276,TECNO Camon CX,0,0,
1805,1805,2020-02-19 14:03:12,51562.96,,34566,2938,0,client,finished,1,prediction,12802,2024,,3427,,CI.4.18,finished,finished,DA.4.39,1854,INFINIX MOBILITY LIMITED Infinix X5515,0,0,
1529,1529,2020-02-16 7:53:10,51573.74,14000,29835,6998,0,client,finished,1,upfront,10462,1642,,3162,,CI.4.18,finished,finished,DA.4.34,1316,Infinix HOT 4 Lite,0,0,
1514,1514,2020-02-16 2:34:23,60520.72,17000,37494,3699,0,client,finished,1,upfront,12991,1526,,3633,,CA.5.44,finished,finished,DA.4.37,1978,HUAWEI VNS-L21,0,0,
2414,2414,2020-02-24 17:58:35,4.44,4.5,4844,374,1,client,finished,1,upfront,4580,446,,4311,,CA.5.44,finished,finished,DA.4.41,891,BullittGroupLimited S41,1,0,-19
1410,1410,2020-02-15 4:25:00,26.74,8.5,19835,3091,1,client,finished,1,upfront,6417,757,,2939,,CI.4.17,finished,finished,DA.4.39,1051,HUAWEI VNS-L21,1,0,
2755,2755,2020-02-28 18:37:03,4.31,4.1,3105,510,1,client,finished,1,upfront,2655,509,,4558,,CI.4.19,finished,finished,DA.4.31,2054,Samsung SM-N950F,1,0,-834
2775,2775,2020-02-28 20:44:57,7338.78,,4634,912,1,client,finished,1,prediction,4006,542,,4568,,CA.5.01,finished,finished,DA.4.39,1451,INFINIX MOBILITY LIMITED Infinix X650,0,0,
2743,2743,2020-02-28 18:18:57,20265.78,,12755,3972,1,client,finished,1,prediction,12100,1990,,4556,,CI.4.01,finished,finished,DA.4.39,1809,Samsung SM-A710F,0,0,
2586,2586,2020-02-27 0:19:01,5.53,5.9,9780,836,1,client,finished,1,upfront,10296,938,,4373,,CI.4.18,finished,finished,DA.4.41,751,Samsung SM-A920F,1,0,
3287,3287,2020-03-05 15:47:31,2.67,2.2,2218,727,1,client,finished,1,upfront,2296,440,,262,,CI.4.19,finished,finished,DA.4.42,1789,Samsung SM-A520F,1,0,-3038
2168,2168,2020-02-22 14:27:58,9555.54,,5488,1699,0,client,finished,1,prediction,0,0,,3851,,CA.5.44,finished,finished,DA.4.23,1705,TECNO MOBILE LIMITED TECNO B1p,0,0,
81,81,2020-02-02 14:50:19,3.5,3.5,679,141,1,client,finished,1,upfront,539,125,,1438,,CA.5.36,finished,finished,DA.4.37,877,HUAWEI ATU-L21,1,0,-32
219,219,2020-02-04 8:13:42,7.48,6.2,10085,1012,1,client,finished,1,upfront,8926,703,,1593,,CI.4.17,finished,finished,DA.4.37,1942,HUAWEI KOB-L09,1,0,-3635
273,273,2020-02-04 15:21:39,2.5,3.7,328,107,1,client,finished,1,upfront,2643,763,,1766,,CI.4.17,finished,finished,DA.4.34,1172,Xiaomi Redmi 7A,1,0,-1
435,435,2020-02-06 14:40:46,10991.67,9500,5298,2290,1,client,finished,1,upfront,5949,1115,,1864,,CA.5.42,finished,finished,DA.4.37,1890,INFINIX MOBILITY LIMITED Infinix X620,0,0,
660,660,2020-02-08 11:56:31,6000,6000,1580,285,1,client,finished,1,upfront,3575,506,,2068,,CA.5.42,finished,finished,DA.4.34,1273,Samsung SM-J106H,0,0,
714,714,2020-02-08 21:02:25,4479.9,4500,7062,840,1,client,finished,1,upfront,7057,987,,2172,,CA.4.86,finished,finished,DA.4.35,345,TECNO-W5,0,0,
935,935,2020-02-10 23:03:04,11647.26,10500,7266,1966,1,client,finished,2,upfront,8217,1001,client_destination_changed,2531,,CA.5.43,finished,finished,DA.4.12,18,Samsung SM-G6100,0,0,
1363,1363,2020-02-14 23:52:18,6.71,6.6,8331,997,1,client,finished,1,upfront,8504,937,,2863,,CI.4.17,finished,finished,DA.4.31,1126,HUAWEI VNS-L31,1,0,
730,730,2020-02-08 22:58:59,2.75,2.8,1904,194,1,client,finished,1,upfront,1901,248,,3074,,CA.5.43,finished,finished,DA.4.37,581,HUAWEI ANE-LX1,1,0,
1733,1733,2020-02-18 15:50:21,5.78,5.3,4131,1333,1,client,finished,1,upfront,4668,1050,,3331,,CI.4.17,finished,finished,DA.4.39,1148,Xiaomi Redmi Note 6 Pro,1,0,
2032,2032,2020-02-21 15:35:09,11.59,7.9,12319,1919,1,client,finished,1,upfront,7423,1396,,3675,,CA.5.44,finished,finished,DA.4.37,1533,Samsung SM-J415FN,1,0,-8
2129,2129,2020-02-22 10:03:54,60751.98,,35222,7309,0,client,finished,1,prediction,35222,2297,,3787,,CI.3.95,finished,finished,DA.4.39,1827,TECNO MOBILE LIMITED TECNO KC6,0,0,
1788,1788,2020-02-19 9:39:56,6000,,145,503,1,client,finished,1,prediction,13721,1504,,3402,,CA.5.13,finished,finished,DA.4.31,1969,Samsung SM-A510F,0,0,-1130
2205,2205,2020-02-22 19:30:02,5.13,5.5,2614,477,1,client,finished,1,upfront,2801,540,,3936,,CI.4.13,finished,finished,DA.4.34,1102,HUAWEI KOB-L09,1,0,-644
2340,2340,2020-02-23 19:48:52,6000,,225,362,1,client,finished,2,prediction,6694,964,client_destination_changed,4024,,CI.4.19,finished,finished,DA.4.39,2066,HMD Global Nokia 2.2,0,0,
1796,1796,2020-02-19 11:35:46,20386.96,,15583,2432,1,client,finished,1,prediction,8987,1154,,3409,,CA.5.44,finished,finished,DA.4.39,1959,OPPO CPH1803,0,0,
2449,2449,2020-02-25 8:56:16,5.65,3.2,9393,986,1,client,finished,1,upfront,4131,650,,4184,,CA.5.44,finished,finished,DI.3.36,208,"iPhone12,3",1,0,-2024
32,32,2020-02-02 7:32:59,22028.02,12500,17286,1835,0,client,finished,1,upfront,9494,1276,,1411,,CA.5.36,finished,finished,DA.4.10,93,TECNO MOBILE LIMITED TECNO B1p,0,0,
212,212,2020-02-04 6:50:42,4.76,3.8,4616,666,1,client,finished,1,upfront,3571,481,,1619,,CA.5.42,finished,finished,DA.4.37,1327,Samsung SM-G390F,1,0,-1124
235,235,2020-02-04 10:13:33,6610.26,7500,3029,1300,1,client,finished,1,upfront,4717,898,,1687,,CA.5.42,finished,finished,DA.4.14,106,TECNO CX Air,0,0,
161,161,2020-02-03 15:50:01,49334.96,29000,22637,9614,0,client,finished,1,upfront,18378,3233,,1553,,CA.5.27,finished,finished,DI.3.31,89,"iPhone7,1",0,0,
109,109,2020-02-02 21:24:51,29053.28,8000,21804,1756,0,client,finished,1,upfront,5450,802,,1479,,CA.5.42,finished,finished,DA.4.30,387,TECNO MOBILE LIMITED TECNO B1p,0,0,
198,198,2020-02-03 20:29:01,13800,25000,276,897,1,client,finished,1,upfront,8104,1084,,1577,,CA.5.42,finished,finished,DA.4.16,1561,TECNO CA6,0,0,0
426,426,2020-02-06 12:17:16,5.95,3.3,6864,943,1,client,finished,1,upfront,2998,537,,1924,,CA.5.32,finished,finished,DI.3.33,79,"iPhone9,3",1,0,
722,722,2020-02-08 22:40:23,20800.73,17500,16038,1716,1,client,finished,1,upfront,13917,1530,,2145,,CA.5.43,finished,finished,DA.4.37,1484,HUAWEI DRA-LX2,0,0,
574,574,2020-02-07 20:47:17,90446.78,91500,28561,2046,1,client,finished,1,upfront,28670,2471,,2037,,CI.4.17,finished,finished,DA.4.37,1286,Samsung SM-G955U,0,1,
65,65,2020-02-02 14:09:24,7652.52,6500,5058,872,1,client,finished,1,upfront,3958,703,,1442,,CA.5.42,finished,finished,DA.4.37,1851,Infinix X603,0,0,
970,970,2020-02-11 11:23:59,6000,6000,0,4,1,client,finished,1,upfront,1944,424,,2447,,CA.5.26,finished,finished,DA.4.31,1124,TECNO CX Air,0,0,
1010,1010,2020-02-11 20:03:15,5.2,5.7,3640,585,1,client,finished,1,upfront,4343,603,,2488,,CA.5.32,finished,finished,DA.4.39,1952,Xiaomi Redmi Note 7,1,0,
904,904,2020-02-10 14:37:06,3.52,3.6,3383,547,1,client,finished,1,upfront,3833,519,,2573,,CI.4.17,finished,finished,DA.4.39,1942,HUAWEI KOB-L09,1,0,-5805
1198,1198,2020-02-13 21:14:54,12750.63,12000,9971,911,1,client,finished,1,upfront,8764,1144,,2724,,CA.5.30,finished,finished,DA.4.39,2104,TECNO MOBILE LIMITED TECNO BA2,0,0,
1469,1469,2020-02-15 18:36:19,6.51,8.3,9411,739,1,client,finished,1,upfront,12365,958,,3076,,CI.4.17,finished,finished,DA.4.30,2058,Samsung SM-J320FN,1,0,
1525,1525,2020-02-16 4:06:27,9.23,7.6,17719,1364,1,client,finished,2,upfront,14139,1143,,3148,,CA.5.38,finished,finished,DA.4.39,502,HUAWEI ANE-LX1,1,0,-90
2119,2119,2020-02-22 6:46:04,5.54,6.4,7642,646,1,client,finished,1,upfront,8470,871,,3756,,CA.5.44,finished,finished,DA.4.39,1942,HUAWEI KOB-L09,1,0,-174
1920,1920,2020-02-20 19:02:03,45921.76,,30966,3038,0,client,finished,1,prediction,11405,2161,,3566,,CA.5.40,finished,finished,DA.4.41,1869,Infinix HOT 4,0,1,
2358,2358,2020-02-24 6:07:48,4.4,3.3,2242,687,1,client,finished,1,upfront,1811,408,,4043,,CI.4.19,finished,finished,DA.4.41,1363,Samsung SM-G935F,1,0,-654
23,23,2020-02-02 3:44:12,6.79,7.1,9021,915,1,client,finished,1,upfront,9017,1029,,1377,,CI.4.17,finished,finished,DA.4.37,761,Samsung SM-G955F,1,0,
223,223,2020-02-04 9:00:50,18.2,9.6,27777,2350,1,client,finished,1,upfront,13777,1243,,1615,,CA.5.42,finished,finished,DA.4.34,303,Samsung SM-G900F,1,0,
346,346,2020-02-05 13:28:39,17700.78,16500,12221,2838,1,client,finished,1,upfront,12257,2142,,1820,,CA.5.42,finished,finished,DA.4.34,1577,TECNO Camon CX,0,0,
573,573,2020-02-07 20:08:05,6000,6000,0,17,1,client,finished,1,upfront,3287,442,,2032,,CA.5.43,finished,finished,DA.4.34,477,TECNO MOBILE LIMITED TECNO B1p,0,0,30
653,653,2020-02-08 12:36:47,83295.3,50500,48600,3904,0,client,finished,3,upfront,29517,4234,client_destination_changed,2075,,CA.5.42,finished,finished,DA.4.37,1762,TECNO MOBILE LIMITED TECNO B1,0,0,
701,701,2020-02-08 18:16:32,4.51,3.7,5466,596,1,client,finished,1,upfront,4057,501,,2123,,CI.4.17,finished,finished,DA.4.31,1771,Samsung SM-A520F,1,0,-764
716,716,2020-02-08 21:07:31,6031.5,7500,3881,567,0,client,finished,1,upfront,4784,827,,2138,,CA.5.19,finished,finished,DA.4.34,1310,TECNO_W4,0,0,
831,831,2020-02-09 20:33:29,9.06,6.9,7283,503,1,client,finished,1,upfront,7104,482,,2268,,CI.4.17,finished,finished,DA.4.37,319,Samsung SM-G960F,1,0,-2248
